X,Y,OBJECTID,LDTC_TypeDescription,LDLI_Category,Library,Branch,SecondaryName,LDLI_Address1,LDLI_City,LDLI_State,LDLI_Zip,LDLI_County,LDLI_AddPhones,LDLI_FAX,LDLI_email,LDLI_URL,Longitude,Latitude,GlobalID
-122.40658,48.04015,412,Public Libraries,District,Sno-Isle Libraries,Langley Library,,104 2nd St,Langley,WA,98260-0265,Island,(360) 221-4383,3602213067,,http://www.sno-isle.org/locations/langley/,-122.40658,48.04015,{A966C488-B9DA-43F4-9CA6-38CC851B2247}
-122.29318,47.82404,413,Public Libraries,District,Sno-Isle Libraries,Lynnwood Library,,19200 44th Ave W,Lynnwood,WA,98036-5617,Snohomish,(425) 778-2148,4257747764,,http://www.sno-isle.org/locations/lynnwood/,-122.29318,47.82404,{10D96D00-1D49-4EFA-8E9D-AEA3407CE9DB}
-122.24142,47.88093,414,Public Libraries,District,Sno-Isle Libraries,Mariner Library,,"520 128th St. SW, Suites A9 & A10",Everett,WA,98204,Snohomish,425-423-9017,4254239075,,http://www.sno-isle.org/locations/mariner/,-122.24142,47.88093,{19B5E5D3-C744-4712-8966-C55B36A291FE}
-122.2182,47.8576600000001,415,Public Libraries,District,Sno-Isle Libraries,Mill Creek Library,,15429 Bothell-Everett Hwy,Mill Creek,WA,98012-1212,Snohomish,(425) 337-4822,4253373567,,http://www.sno-isle.org/locations/millcreek/,-122.2182,47.85766,{6A8C808A-9222-4689-B4E4-949A13FE955C}
-122.45623,48.2412800000001,416,Public Libraries,District,Sno-Isle Libraries,Camano Island Library,,848 N Sunrise Blvd,Camano Island,WA,98282-8770,Island,(360) 387-5150,3603875170,,http://www.sno-isle.org/locations/camanoisland/,-122.45623,48.24128,{6B71D811-58B8-479C-8B68-F3FEBB95BCDD}
-122.31158,47.78709,417,Public Libraries,District,Sno-Isle Libraries,Mountlake Terrace Library,,23300 58th Ave W,Mountlake Terrace,WA,98043-4630,Snohomish,(425) 776-8722,4257763411,,http://www.sno-isle.org/locations/mountlaketerrace/,-122.31158,47.78709,{B6C584FD-AB53-42AE-9794-3311CACAB522}
-122.63456,48.28986,418,Public Libraries,District,Sno-Isle Libraries,Oak Harbor Library,,1000 SE Regatta Dr,Oak Harbor,WA,98277-3091,Island,(360) 675-5115,3606793761,,http://www.sno-isle.org/locations/oakharbor/,-122.63456,48.28986,{C11F4BE8-7DEC-496B-B2CA-B79905320E1F}
-122.18587,48.0627400000001,419,Public Libraries,District,Sno-Isle Libraries,Library on Wheels,,7312 35th Ave NE,Marysville,WA,98271-7417,Snohomish,(360) 651-7059,,,http://www.sno-isle.org/wheels/,-122.18587,48.06274,{A1E0578B-E9D7-4A06-8DFC-51E54A2203E3}
-122.0885,47.9154300000001,420,Public Libraries,District,Sno-Isle Libraries,Snohomish Library,,311 Maple Ave,Snohomish,WA,98290-2525,Snohomish,(360) 568-2898,3605686357,,http://www.sno-isle.org/locations/snohomish/,-122.0885,47.91543,{D81FA770-0E67-4C35-BF8D-889EA904229F}
-122.36418,48.24238,421,Public Libraries,District,Sno-Isle Libraries,Stanwood Library,,9701 271st St NW,Stanwood,WA,98292-8097,Snohomish,(360) 629-3132,3606293516,,http://www.sno-isle.org/locations/stanwood/,-122.36418,48.24238,{6FC25D2D-3D3D-4DBC-BB24-1CC4F26A2EDF}
-121.81691,47.86249,422,Public Libraries,District,Sno-Isle Libraries,Sultan Library,,"319 Main St, Ste 100",Sultan,WA,98294-0580,Snohomish,(360) 793-1695,3607939634,,http://www.sno-isle.org/locations/sultan/,-121.81691,47.86249,{BFB3A746-C0F0-4F8B-8B5C-01C13F4463D3}
-122.29685,47.9055900000001,423,Public Libraries,District,Sno-Isle Libraries,Mukilteo Library,,4675 Harbour Pointe Blvd,Mukilteo,WA,98275-4725,Snohomish,(425) 493-8202,4254931601,,http://www.sno-isle.org/locations/mukilteo/,-122.29685,47.90559,{9D35608E-26E6-4110-923A-91C6C0258C11}
-117.41113,47.7517500000001,424,Public Libraries,District,Spokane County Library District,North Spokane Library,,44 E Hawthorne Rd,Spokane,WA,99218-1597,Spokane,(509) 893-8350,5098938481,nscirc@scld.org,http://www.scld.org,-117.41113,47.75175,{DBAA9FE0-BB21-4894-8BF1-D449093FBEC3}
-122.14784,48.0636500000001,425,Public Libraries,District,Sno-Isle Libraries,Marysville Library,,6120 Grove St,Marysville,WA,98270-4127,Snohomish,(360) 658-5000,3606595050,,http://www.sno-isle.org/locations/marysville/,-122.14784,48.06365,{A6676EC8-BA5A-4755-AC88-833E50D10AF5}
-122.85184,46.8569000000001,426,Public Libraries,District,Timberland Regional Library,Tenino Timberland Library,,172 Central Ave W,Tenino,WA,98589-4017,Thurston,360-264-2369,3602646846,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=te,-122.85184,46.8569,{193A4230-4BF7-4486-8F1E-E18B3381E714}
-123.81184,46.3661300000001,427,Public Libraries,District,Timberland Regional Library,Naselle Timberland Library,,4 Parpala Rd,Naselle,WA,98638-0190,Pacific,360-484-3877,3604843445,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=na,-123.81184,46.36613,{FEC1986D-DE7C-4E3E-B0CD-78D1286B4575}
-123.23271,46.8399200000001,428,Public Libraries,District,Timberland Regional Library,Oakville Timberland Library,,204 Main St,Oakville,WA,98568-0079,Grays harbor,360-273-5305,3602737446,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ok,-123.23271,46.83992,{51912F76-B10C-4DDB-9663-24D4441B6C47}
-122.89805,47.04141,429,Public Libraries,District,Timberland Regional Library,Olympia Timberland Library,,313 8th Ave SE,Olympia,WA,98501-1307,Thurston,(360) 352-0595,3605863207,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ol,-122.89805,47.04141,{792CF41B-AE40-448E-B294-0C7653F691B3}
-121.67209,46.6064000000001,430,Public Libraries,District,Timberland Regional Library,Packwood Timberland Library,,109 W Main St,Packwood,WA,98361-0589,Lewis,360-494-5111,3604949237,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=pa,-121.67209,46.6064,{FF1C6570-D06F-4CA5-866C-8515EE161F63}
-123.73058,46.68683,431,Public Libraries,District,Timberland Regional Library,Raymond Timberland Library,,507 Duryea St,Raymond,WA,98577-1829,Pacific,360-942-2408,3609425670,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ra,-123.73058,46.68683,{AB993850-0441-4438-9AA3-01AC4079C062}
-122.63001,46.53135,432,Public Libraries,District,Timberland Regional Library,Salkum Timberland Library,,2480 US Hwy 12,Salkum,WA,98582-0120,Lewis,360-985-2148,3609857704,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=sa,-122.63001,46.53135,{1A12B9E6-D99F-494C-BCB6-6FDBE10DFF61}
-122.17641,47.7297300000001,433,Public Libraries,District,King County Library System,Kingsgate Library,,12315 NE 143rd St,Kirkland,WA,98034-1415,King,(425) 821-7686,,,http://www.kcls.org/kingsgate/,-122.17641,47.72973,{A522B7AF-89BC-4F82-9ED2-62826A17B040}
-121.95943,46.53576,434,Public Libraries,District,Timberland Regional Library,Mountain View Timberland Library,,210 Silverbrook Rd,Randle,WA,98377-0340,Lewis,360-497-2665,3604977080,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=mv,-121.95943,46.53576,{716A2005-1D5D-41C7-B6DE-DD78728364B2}
-123.8147926,46.6666769,435,Public Libraries,District,Timberland Regional Library,South Bend Timberland Library,,1st & Pacific,South Bend,WA,98586-0368,Pacific,360-875-5532,,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=sb,-123.8147926,46.6666769,{4B35AD09-D2EC-4848-A311-35C1DB5211A3}
-122.83405,47.44174,436,Public Libraries,District,Timberland Regional Library,North Mason Timberland Library,,23081 NE State Route 3,Belfair,WA,98528-1179,Mason,360-275-3232,3602756999,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=nm,-122.83405,47.44174,{2C9F896C-3C2E-4BDC-BB8F-9EF1D1BFCF84}
-122.91343,46.9849100000001,437,Public Libraries,District,Timberland Regional Library,Tumwater Timberland Library,,7023 New Market St SW,Tumwater,WA,98501-6563,Thurston,360-943-7790,3605869028,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=tu,-122.91343,46.98491,{4A706171-1B67-4B0E-AEC8-0469BC463744}
-123.6012,46.98065,438,Public Libraries,District,Timberland Regional Library,Montesano Timberland Library,,125 Main St S,Montesano,WA,98563-3794,Grays harbor,360-249-4211,3602494203,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=mo,-123.6012,46.98065,{765659F1-3BE7-495D-A136-842EC54CF898}
-124.10355,46.8855800000001,439,Public Libraries,District,Timberland Regional Library,Westport Timberland Library,,101 E. Harms Dr.,Westport,WA,98595-1410,Grays harbor,360-268-0521,3602680558,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=we,-124.10355,46.88558,{68C492E2-DDCC-4B3F-B2D3-8CF9BD9BE1CB}
-123.10725,47.2169200000001,440,Public Libraries,District,Timberland Regional Library,Shelton Timberland Library,,710 W Alder St,Shelton,WA,98584-2571,Mason,360-426-1362,3604272025,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=sh,-123.10725,47.21692,{34AC1388-755F-4E0A-89A9-5652DFA68EE5}
-122.93636,46.4922800000001,441,Public Libraries,District,Timberland Regional Library,Winlock Timberland Library,,322 NE 1st St.,Winlock,WA,98596-0428,Lewis,360-785-3461,3607853800,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=wi,-122.93636,46.49228,{03A30F87-B616-41E3-8D75-68DBC6FE5AE4}
-122.5995,46.9391600000001,442,Public Libraries,District,Timberland Regional Library,Yelm Timberland Library,,210 Prairie Park St,Yelm,WA,98597,Thurston,360-458-3374,3604585172,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ye,-122.5995,46.93916,{5D3A445F-A780-4C45-812C-33ECDBFA43B6}
-118.36353,46.0580100000001,443,Public Libraries,District,Walla Walla County Rural Library District,Walla Walla County Rural Library District,,37 Jade St,Walla Walla,WA,99362-1628,Walla Walla,(509) 527-3284,5095273740,comments@wwrurallibrary.com,https://wwrurallib.ent.sirsi.net/,-118.36353,46.05801,{569E0CDA-E4C7-40CA-A095-1B4DE1ADD113}
-118.99279,46.20959,444,Public Libraries,District,Walla Walla County Rural Library District,Burbank Library,,875 Lake Rd,Burbank,WA,99323-9596,Walla Walla,(509) 545-6549,5095453151,comments@wwrurallibrary.com,http://www.wwrurallibrary.com/branches/burbank,-118.99279,46.20959,{2AB3C9E4-D59C-499E-9B93-91FDBD0B17B2}
-117.17046,47.38534,445,Public Libraries,District,Spokane County Library District,Fairfield Library,,305 E Main,Fairfield,WA,99012-0048,Spokane,(509) 893-8320,5098938477,ffcirc@scld.org,http://www.scld.org,-117.17046,47.38534,{289B4C27-BD81-4C9D-B789-4BB1E1FDC0F8}
-122.95637,46.7161400000001,446,Public Libraries,District,Timberland Regional Library,Centralia Timberland Library,,110 S Silver St,Centralia,WA,98531-4296,Lewis,360-736-0183,3603307530,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ce,-122.95637,46.71614,{A23BEFCE-B1B8-4B65-9FD4-9FC9A26AE27D}
-121.8941695,47.5687553000001,447,Public Libraries,District,King County Library System,Fall City Library,,33415 SE 42nd Pl,Fall City,WA,98024-0340,King,(425) 222-5951,4252965048,,http://www.kcls.org/fallcity/,-121.8941695,47.5687553,{C5E8860D-5851-4E02-BA8B-3ACE1C1CC39F}
-122.15451,47.4508300000001,448,Public Libraries,District,King County Library System,Fairwood Library,,17009 140th Ave SE,Renton,WA,98058-6928,King,(425) 226-0522,,,http://www.kcls.org/fairwood/,-122.15451,47.45083,{81BF0612-CC29-45CB-BACE-987140ED1BB4}
-122.9097434,46.9803016000001,449,Public Libraries,District,Timberland Regional Library,Timberland Regional Library,Administrative Service Center,415 Tumwater Blvd SW,Tumwater,WA,98501-5799,Thurston,360-943-5001,3605866838,,http://www.trl.org,-122.9097434,46.9803016,{A50FF068-1DF3-49DE-A7B2-E668E40ACBDC}
-118.315508,46.2992382,450,Public Libraries,District,Walla Walla County Rural Library District,Prescott Library,,103 South D Street,Prescott,WA,99348-0114,Walla Walla,(509) 849-2411,5098492411,,http://www.wwrurallibrary.com/branches/prescott,-118.315508,46.2992382,{42739C07-8178-4325-8080-802B7D770895}
-123.81759,46.97529,451,Public Libraries,District,Timberland Regional Library,Aberdeen Timberland Library,,121 E Market St,Aberdeen,WA,98520-5292,Grays harbor,360-533-2360,3605339771,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ab,-123.81759,46.97529,{B8A590B6-5E29-41DB-B225-8D730AC3016D}
-122.28414,47.47441,452,Public Libraries,District,King County Library System,Tukwila Library,,14380 Tukwila International Boulevard,Tukwila,WA,98168,King,(206) 242-1640,,,https://kcls.org/locations/154/,-122.28414,47.47441,{0018759F-0427-4E7B-8026-9BEE223B10CF}
-124.0515869,46.4878892,453,Public Libraries,District,Timberland Regional Library,Ocean Park Timberland Library,,1308 256th Place,Ocean Park,WA,98640-0310,Pacific,360-665-4184,3606655983,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=op,-124.0515869,46.4878892,{93D4EA35-C32B-4F6F-A378-1D62D8B51A58}
-122.03688,47.5304100000001,454,Public Libraries,District,King County Library System,Issaquah Library,,10 W Sunset Way,Issaquah,WA,98027-0040,King,(425) 392-5430,,,http://www.kcls.org/issaquah/,-122.03688,47.53041,{2B38C334-FEE9-4C60-B529-9F7BB5B19F59}
-123.2669,47.05488,455,Public Libraries,District,Timberland Regional Library,McCleary Timberland Library,,121 S 4th St,McCleary,WA,98557-0660,Grays harbor,360-495-3368,3604954496,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=mc,-123.2669,47.05488,{EB60B925-9E43-4BBC-ADC7-73CB591A99F1}
-122.33184,47.29459,456,Public Libraries,District,King County Library System,Federal Way Library,,34200 1st Way S,Federal Way,WA,98003-6508,King,(253) 838-3668,,,https://kcls.org/locations/1509/,-122.33184,47.29459,{66F0CBF5-F9DD-4E38-98F9-977E0E3AF0C8}
-122.25236,47.7593600000001,457,Public Libraries,District,King County Library System,Kenmore Library,,6531 NE 181st St.,Kenmore,WA,98028,King,(425) 486-8747,,,http://www.kcls.org/kenmore/,-122.25236,47.75936,{A437273D-770E-4276-93B4-BD3246CA219C}
-122.96756,46.6646400000001,458,Public Libraries,District,Timberland Regional Library,Chehalis Timberland Library,,400 N Market Blvd.,Chehalis,WA,98532-0419,Lewis,360-748-3301,3607482169,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ch,-122.96756,46.66464,{8E2E2764-6E32-499E-8C16-DB3AF6594F09}
-118.67478,46.0434100000001,459,Public Libraries,District,Walla Walla County Rural Library District,Touchet Library,,161 Hanson Rd,Touchet,WA,99360-0166,Walla Walla,(509) 394-2329,5093942329,,http://www.wwrurallibrary.com/branches/touchet,-118.67478,46.04341,{4537DD1D-5D09-4A4B-89EF-785D3C8360EB}
-123.4014608,47.0053014000001,460,Public Libraries,District,Timberland Regional Library,Elma Timberland Library,,118 N 1st St,Elma,WA,98541-0547,Grays harbor,360-482-3737,3604823047,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=el,-123.4014608,47.0053014,{E0F09B14-8879-4350-95A1-5EFCB57CA30B}
-123.14157,47.40538,461,Public Libraries,District,Timberland Regional Library,Hoodsport Timberland Library,,40 N Schoolhouse Hill Rd,Hoodsport,WA,98548-0847,Mason,360-877-9339,3608779695,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=hp,-123.14157,47.40538,{3D0AA0BE-48B0-4B09-A714-4E3C446D2D22}
-123.88716,46.9771400000001,462,Public Libraries,District,Timberland Regional Library,Hoquiam Timberland Library,,420 7th St,Hoquiam,WA,98550-3616,Grays harbor,360-532-1710,3605389608,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ho,-123.88716,46.97714,{871CA391-E9AD-4C80-88BD-DE7EADA2B5D8}
-122.23414,47.3824200000001,463,Public Libraries,District,King County Library System,Kent Library,,212 2nd Ave N,Kent,WA,98032-4482,King,(253) 859-3330,,,https://kcls.org/locations/1520/,-122.23414,47.38242,{56970694-3583-453E-9E9A-C7FFB4EE774E}
-124.04291,46.3110100000001,464,Public Libraries,District,Timberland Regional Library,Ilwaco Timberland Library,,158 1st Ave N,Ilwaco,WA,98624-0520,Pacific,360-642-3908,3606428417,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=il,-124.04291,46.31101,{0CA0BB16-780A-4A28-AB7D-95D7E4A656E1}
-122.82237,47.0439900000001,465,Public Libraries,District,Timberland Regional Library,Lacey Timberland Library,,500 College St SE,Lacey,WA,98503-1240,Thurston,360-491-3860,,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=la,-122.82237,47.04399,{B78AECB6-F5EE-4B3E-A736-343B3A2E6C71}
-123.89826,47.4590200000001,466,Public Libraries,District,Timberland Regional Library,Amanda Park Timberland Library,,6118 US Hwy 101,Amanda Park,WA,98526-0089,Grays harbor,360-288-2725,3602882376,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=am,-123.89826,47.45902,{87465F2C-1F06-423F-9C04-987A9E7935A1}
-122.77258,48.0325800000001,467,Public Libraries,Municipal,Jefferson County Library,Jefferson County Library,,620 Cedar Ave,Port Hadlock,WA,98339-0990,Jefferson,(360) 385-6544,3603857921,,http://www.jclibrary.info,-122.77258,48.03258,{04AD265A-33FB-4743-A8F4-B0A90F1536A4}
-117.08181,46.3927,468,Public Libraries,Municipal,Asotin County Library,Heights Branch Library,,2036 4th Ave,Clarkston,WA,99403,Asotin,(509) 758-4601,,yourlibrary@aclib.org,http://www.asotincountylibrary.org,-117.08181,46.3927,{373A6960-6F97-4CA9-A4DA-B968CCAB217B}
-122.47881,48.7544100000001,469,Public Libraries,Municipal,Bellingham Public Library,Bellingham Public Library,,210 Central Avenue,Bellingham,WA,98225,Whatcom,360-778-7323,3607787295,,http://www.bellinghampubliclibrary.org,-122.47881,48.75441,{EFD359B4-BD02-4F47-A87E-E7E728441E7A}
-117.04314,46.4126400000001,470,Public Libraries,Municipal,Asotin County Library,Asotin County Library,,417 Sycamore Street,Clarkston,WA,99403,Asotin,(509) 758-5454,5097511460,acl@aclib.org,http://www.asotincountylibrary.org,-117.04314,46.41264,{97385BDF-A12B-45AD-9439-09CC83E86CB8}
-122.845106,46.0097940000001,471,Public Libraries,Municipal,Kalama Public Library,Kalama Public Library,,312 N Ist Street,Kalama,WA,98625-0600,Cowlitz,(360) 673-4568,3606734560,librarian@kalamalibrary.com,http://www.kalamalibrary.com,-122.845106,46.009794,{DE524ACE-9511-49E9-8A97-2217DD08170E}
-118.70482,47.75906,472,Public Libraries,Municipal,Hesseltine Public Library,Hesseltine Public Library,,14 NW Division,Wilbur,WA,99185-0185,Lincoln,(509) 647-5828,,hplwilbur@gmail.com,http://www.wilbur.lib.wa.us,-118.70482,47.75906,{2EA93D09-492B-42AB-A19D-206AFB97A419}
-122.50184,48.72141,473,Public Libraries,Municipal,Bellingham Public Library,Fairhaven Branch,,1117 12th Street,Bellingham,WA,98225,Whatcom,360-778-7188,,,http://www.bellinghampubliclibrary.org/,-122.50184,48.72141,{BDCA546B-5189-4F52-BB51-B7A173583422}
-120.54488,46.99397,474,Public Libraries,Municipal,Ellensburg Public Library,Ellensburg Public Library,,209 N Ruby St,Ellensburg,WA,98926-3338,kittitas,(509) 962-7250,,library@ci.ellensburg.wa.us,http://www.ellensburglibrary.org,-120.54488,46.99397,{B075D25D-6F3B-4AE6-B63E-1DD23556E65E}
-118.254641,47.4801327000001,475,Public Libraries,Municipal,Harrington Public Library,Harrington Public Library,,11 S 3rd St,Harrington,WA,99134-0496,Lincoln,(509) 253-4345,5092534370,thelibrarian45@gmail.com,http://harrington.lib.wa.us/,-118.254641,47.4801327,{4105CB87-C46F-4F2B-B51E-B124BF3AA6DD}
-122.61647,48.51466,476,Public Libraries,Municipal,Anacortes Public Library,Anacortes Public Library,,1220 10th St,Anacortes,WA,98221-1988,Skagit,360-293-1910,3602931929,,https://www.anacorteswa.gov/220/Library,-122.61647,48.51466,{B28AA5F9-7B06-48E9-A174-99CA04FB8CCA}
-122.44391,48.7719300000001,477,Public Libraries,Municipal,Bellingham Public Library,Barkley Branch,,"3111 Newmarket Street, Suite 103",Bellingham,WA,98226,Whatcom,360-778-7290,,,http://www.bellinghampubliclibrary.org/,-122.44391,48.77193,{77E93726-7841-43AA-84AD-34A0088FDA7A}
-119.91042,46.2559800000001,478,Public Libraries,Municipal,Grandview Library,Grandview Library,,500 W. Main Street,Grandview,WA,98930-1358,Yakima,(509) 882-7034,5098827026,library@grandview.wa.us,http://www.grandview.wa.us/departments/library/,-119.91042,46.25598,{05716FE9-0209-4308-AA1A-BE43488C0B25}
